"DateTime","Modeled Historical","Historical Range (low)","Historical Range (high)","SSP1-2.6 Median","SSP1-2.6 Range (low)","SSP1-2.6 Range (high)","SSP2-4.5 Median","SSP2-4.5 Range (low)","SSP2-4.5 Range (high)","SSP5-8.5 Median","SSP5-8.5 Range (low)","SSP5-8.5 Range (high)"
"1950-01-01",158,148,172
"1951-01-01",158,144,171
"1952-01-01",154,136,169
"1953-01-01",154,146,162
"1954-01-01",157,138,170
"1955-01-01",156,140,172
"1956-01-01",158,143,170
"1957-01-01",150,143,166
"1958-01-01",152,137,162
"1959-01-01",154,138,168
"1960-01-01",160,144,167
"1961-01-01",155,134,171
"1962-01-01",152,132,177
"1963-01-01",158,142,172
"1964-01-01",156,148,172
"1965-01-01",158,142,174
"1966-01-01",157,142,168
"1967-01-01",160,144,176
"1968-01-01",162,154,169
"1969-01-01",153,142,168
"1970-01-01",158,144,169
"1971-01-01",157,142,175
"1972-01-01",163,146,175
"1973-01-01",153,140,173
"1974-01-01",156,142,166
"1975-01-01",153,142,174
"1976-01-01",154,147,167
"1977-01-01",160,142,170
"1978-01-01",154,142,168
"1979-01-01",153,132,166
"1980-01-01",156,145,165
"1981-01-01",157,136,170
"1982-01-01",156,142,166
"1983-01-01",158,144,174
"1984-01-01",156,138,170
"1985-01-01",157,146,176
"1986-01-01",151,138,170
"1987-01-01",154,132,164
"1988-01-01",152,140,166
"1989-01-01",152,136,164
"1990-01-01",156,138,164
"1991-01-01",153,132,163
"1992-01-01",158,134,171
"1993-01-01",162,138,170
"1994-01-01",148,133,170
"1995-01-01",150,134,163
"1996-01-01",146,136,157
"1997-01-01",146,133,161
"1998-01-01",148,136,161
"1999-01-01",142,128,159
"2000-01-01",146,131,160
"2001-01-01",144,126,159
"2002-01-01",146,128,163
"2003-01-01",144,130,158
"2004-01-01",136,127,155
"2005-01-01",140,123,160
"2006-01-01",142,126,154
"2007-01-01",142,128,154
"2008-01-01",139,125,154
"2009-01-01",143,129,156
"2010-01-01",142,127,156
"2011-01-01",134,122,149
"2012-01-01",140,117,152
"2013-01-01",142,126,154
"2014-01-01",137,120,156,137,120,156,137,121,158,138,120,160
"2015-01-01",,,,140,129,146,136,121,144,131,115,151
"2016-01-01",,,,138,124,154,140,120,152,136,119,154
"2017-01-01",,,,140,121,153,130,118,156,138,126,152
"2018-01-01",,,,142,128,154,139,122,152,143,132,158
"2019-01-01",,,,134,118,146,130,118,152,133,108,152
"2020-01-01",,,,138,119,150,132,114,151,132,112,154
"2021-01-01",,,,136,117,156,132,109,145,136,120,148
"2022-01-01",,,,129,114,144,131,109,146,132,113,150
"2023-01-01",,,,130,114,150,132,114,146,136,110,156
"2024-01-01",,,,132,115,147,128,104,140,126,107,143
"2025-01-01",,,,130,110,150,130,110,146,127,119,145
"2026-01-01",,,,130,108,142,136,118,148,132,120,148
"2027-01-01",,,,126,107,144,130,116,143,126,105,146
"2028-01-01",,,,128,106,144,125,114,144,128,110,143
"2029-01-01",,,,126,106,141,134,112,150,124,106,144
"2030-01-01",,,,128,114,139,130,112,144,124,106,138
"2031-01-01",,,,127,114,142,131,113,147,125,108,138
"2032-01-01",,,,130,106,142,132,115,144,122,104,140
"2033-01-01",,,,126,102,141,126,111,145,118,110,140
"2034-01-01",,,,130,110,146,128,107,140,127,102,142
"2035-01-01",,,,122,116,144,124,108,142,121,105,138
"2036-01-01",,,,132,112,150,124,108,138,124,97,142
"2037-01-01",,,,126,109,146,127,106,142,124,102,136
"2038-01-01",,,,124,107,141,124,110,142,120,109,140
"2039-01-01",,,,128,101,140,124,99,142,123,102,141
"2040-01-01",,,,119,109,140,119,104,138,119,100,133
"2041-01-01",,,,125,116,136,122,108,140,121,100,143
"2042-01-01",,,,128,106,143,116,104,136,118,93,135
"2043-01-01",,,,120,104,144,117,99,140,120,99,134
"2044-01-01",,,,122,107,135,123,102,138,119,100,139
"2045-01-01",,,,121,97,144,120,102,142,109,89,130
"2046-01-01",,,,122,92,136,114,100,140,114,85,136
"2047-01-01",,,,124,108,134,120,96,128,113,94,126
