Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,6917530,-,-,-,46.7,-64.23,-4,29,-4,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Dew Point,GHI,Pressure,Relative Humidity,Precipitable Water
2019,1,1,16,0,-1.3,-1.7000000000000002,56,992,96.85000000000001,1.1
2019,1,1,17,0,-2,-2.5,0,993,96.73,0.9
2019,1,1,18,0,-2.3000000000000003,-2.8000000000000003,0,994,96.39,0.7000000000000001
2019,1,1,19,0,-2.2,-2.8000000000000003,0,996,96,0.7000000000000001
2019,1,1,20,0,-2.6,-3.2,0,997,95.57000000000001,0.6000000000000001
2019,1,1,21,0,-3.2,-4.800000000000001,0,999,88.85000000000001,0.5
2019,1,1,22,0,-5,-7.4,0,1001,83.53,0.4
2019,1,1,23,0,-6.7,-9.5,0,1003,80.22,0.30000000000000004
2019,1,2,0,0,-8,-10.9,0,1005,79.7,0.2
2019,1,2,1,0,-8.9,-11.9,0,1006,78.94,0.2
2019,1,2,2,0,-9.9,-12.9,0,1008,79.01,0.2
2019,1,2,3,0,-10.700000000000001,-13.600000000000001,0,1010,78.94,0.1
2019,1,2,4,0,-11.4,-14.200000000000001,0,1011,79.91,0.1
2019,1,2,5,0,-12.100000000000001,-14.700000000000001,0,1012,81.05,0.1
2019,1,2,6,0,-12.8,-15.200000000000001,0,1014,82.25,0.2
2019,1,2,7,0,-13.200000000000001,-15.5,0,1016,82.82000000000001,0.2
2019,1,2,8,0,-13.600000000000001,-15.700000000000001,0,1017,83.92,0.2
2019,1,2,9,0,-13.600000000000001,-15.8,65,1018,83.35000000000001,0.2
2019,1,2,10,0,-13.5,-15.8,236,1019,82.66,0.2
2019,1,2,11,0,-13.200000000000001,-15.8,329,1019,81.03,0.2
2019,1,2,12,0,-12.8,-15.600000000000001,375,1019,79.43,0.2
2019,1,2,13,0,-12.5,-15.4,368,1019,79.22,0.2
2019,1,2,14,0,-12.200000000000001,-15.100000000000001,306,1019,79.23,0.2
2019,1,2,15,0,-12.100000000000001,-14.9,200,1020,79.79,0.2
2019,1,2,16,0,-12.5,-15,39,1021,81.39,0.2
2019,1,2,17,0,-13.100000000000001,-15.5,0,1021,82.37,0.2
2019,1,2,18,0,-13.4,-15.8,0,1022,82.34,0.2
2019,1,2,19,0,-13.700000000000001,-16.1,0,1022,82.10000000000001,0.2
2019,1,2,20,0,-13.9,-16.400000000000002,0,1022,81.39,0.2
2019,1,2,21,0,-14.100000000000001,-16.6,0,1022,81.34,0.2
2019,1,2,22,0,-14.3,-16.900000000000002,0,1022,80.7,0.2
2019,1,2,23,0,-14.9,-17.400000000000002,0,1022,81.46000000000001,0.2
2019,1,3,0,0,-15.5,-17.7,0,1022,83.21000000000001,0.2
2019,1,3,1,0,-16,-17.900000000000002,0,1021,85.15,0.2
2019,1,3,2,0,-16.400000000000002,-18.1,0,1021,87.02,0.2
2019,1,3,3,0,-16.6,-18.2,0,1021,87.64,0.2
2019,1,3,4,0,-16.7,-18.3,0,1020,87.73,0.2
2019,1,3,5,0,-16.7,-18.3,0,1019,87.11,0.30000000000000004
2019,1,3,6,0,-16.2,-18.400000000000002,0,1019,82.89,0.30000000000000004
2019,1,3,7,0,-15.4,-18.400000000000002,0,1018,77.54,0.30000000000000004
2019,1,3,8,0,-14.8,-18.3,0,1018,74.49,0.30000000000000004
2019,1,3,9,0,-14.100000000000001,-17.8,58,1017,73.58,0.4
2019,1,3,10,0,-13.100000000000001,-16.7,127,1016,74.26,0.4
2019,1,3,11,0,-12.3,-15.8,121,1016,75.32000000000001,0.5
2019,1,3,12,0,-11.5,-14.700000000000001,224,1014,77.09,0.5
2019,1,3,13,0,-10.8,-13.700000000000001,231,1014,79.42,0.5
2019,1,3,14,0,-10.100000000000001,-12.700000000000001,238,1013,80.96000000000001,0.5
2019,1,3,15,0,-9.600000000000001,-12,186,1012,82.47,0.6000000000000001
2019,1,3,16,0,-9.700000000000001,-11.9,39,1012,84.25,0.6000000000000001
2019,1,3,17,0,-10,-12,0,1011,85.34,0.6000000000000001
2019,1,3,18,0,-10,-11.8,0,1011,86.68,0.6000000000000001
2019,1,3,19,0,-9.9,-11.600000000000001,0,1011,87.72,0.6000000000000001
2019,1,3,20,0,-9.8,-11.3,0,1011,88.54,0.6000000000000001
2019,1,3,21,0,-9.700000000000001,-11.100000000000001,0,1011,89.21000000000001,0.6000000000000001
2019,1,3,22,0,-9.600000000000001,-10.9,0,1011,90.2,0.6000000000000001
2019,1,3,23,0,-9.3,-10.600000000000001,0,1010,89.91,0.6000000000000001
2019,1,4,0,0,-9,-10.3,0,1010,90.14,0.7000000000000001
2019,1,4,1,0,-8.700000000000001,-10,0,1010,89.97,0.7000000000000001
2019,1,4,2,0,-8.700000000000001,-9.9,0,1010,90.86,0.7000000000000001
2019,1,4,3,0,-8.700000000000001,-9.9,0,1010,91.24,0.7000000000000001
2019,1,4,4,0,-8.6,-9.700000000000001,0,1010,91.45,0.7000000000000001
2019,1,4,5,0,-8.5,-9.600000000000001,0,1009,91.61,0.8
2019,1,4,6,0,-8.4,-9.5,0,1010,92.08,0.8
2019,1,4,7,0,-8.200000000000001,-9.200000000000001,0,1009,92.51,0.8
2019,1,4,8,0,-7.800000000000001,-8.6,0,1010,94.02,0.9
2019,1,4,9,0,-6.5,-7.300000000000001,44,1010,93.99,0.9
2019,1,4,10,0,-5.4,-6.2,72,1010,94.42,0.9
2019,1,4,11,0,-4.6000000000000005,-5.300000000000001,201,1009,94.83,0.9
2019,1,4,12,0,-3.5,-4.3,194,1007,94.42,0.8
2019,1,4,13,0,-2.5,-3.3000000000000003,351,1006,94.11,0.8
2019,1,4,14,0,-1.9000000000000001,-2.7,293,1006,94.33,0.8
2019,1,4,15,0,-1.8,-2.5,78,1006,95,0.9
2019,1,4,16,0,-1.9000000000000001,-2.5,18,1006,95.43,1
2019,1,4,17,0,-1.9000000000000001,-2.4000000000000004,0,1006,96.05,1.1
2019,1,4,18,0,-1.8,-2.3000000000000003,0,1006,96.21000000000001,1.1
2019,1,4,19,0,-1.7000000000000002,-2.2,0,1006,96.46000000000001,1.2000000000000002
2019,1,4,20,0,-1.6,-2,0,1005,97.10000000000001,1.2000000000000002
2019,1,4,21,0,-1.4000000000000001,-1.8,0,1005,97.19,1.2000000000000002
2019,1,4,22,0,-1.3,-1.6,0,1005,97.49000000000001,1.1
2019,1,4,23,0,-1.2000000000000002,-1.6,0,1004,96.9,1.1
2019,1,5,0,0,-1.4000000000000001,-1.8,0,1004,97.35000000000001,1
2019,1,5,1,0,-1.7000000000000002,-2,0,1005,97.89,1
2019,1,5,2,0,-2.1,-2.3000000000000003,0,1005,98.47,0.9
2019,1,5,3,0,-2.5,-2.7,0,1005,98.47,0.9
2019,1,5,4,0,-2.9000000000000004,-3.1,0,1006,98.19,0.9
2019,1,5,5,0,-3.3000000000000003,-3.6,0,1006,97.83,0.9
2019,1,5,6,0,-3.6,-4,0,1006,97.2,0.9
2019,1,5,7,0,-3.9000000000000004,-4.3,0,1006,97.39,1
2019,1,5,8,0,-4,-4.4,0,1007,97.33,1
2019,1,5,9,0,-3.5,-3.9000000000000004,56,1007,96.89,1
2019,1,5,10,0,-2.9000000000000004,-3.3000000000000003,88,1006,96.74000000000001,1.1
2019,1,5,11,0,-2.1,-2.6,174,1006,96.37,1.2000000000000002
2019,1,5,12,0,-1.5,-2.1,196,1005,95.42,1.2000000000000002
2019,1,5,13,0,-1.3,-1.9000000000000001,139,1004,95.75,1.3
2019,1,5,14,0,-1.2000000000000002,-1.7000000000000002,79,1004,96.56,1.4000000000000001
2019,1,5,15,0,-1.1,-1.6,53,1004,96.61,1.4000000000000001
2019,1,5,16,0,-1.4000000000000001,-1.8,22,1004,97.16,1.4000000000000001
2019,1,5,17,0,-1.6,-2.1,0,1004,96.62,1.5
2019,1,5,18,0,-1.7000000000000002,-2.1,0,1003,97.08,1.5
2019,1,5,19,0,-1.6,-2.1,0,1003,96.68,1.5
2019,1,5,20,0,-1.6,-2,0,1002,96.98,1.5
2019,1,5,21,0,-1.6,-2,0,1001,97.28,1.6
2019,1,5,22,0,-1.6,-1.9000000000000001,0,1000,97.5,1.6
2019,1,5,23,0,-1.6,-1.9000000000000001,0,998,97.61,1.6
2019,1,6,0,0,-1.5,-1.9000000000000001,0,997,97.21000000000001,1.6
2019,1,6,1,0,-1.5,-1.8,0,996,97.67,1.5
2019,1,6,2,0,-1.4000000000000001,-1.8,0,995,97.37,1.5
2019,1,6,3,0,-1.4000000000000001,-1.7000000000000002,0,995,97.52,1.5
2019,1,6,4,0,-1.4000000000000001,-1.8,0,994,97.23,1.4000000000000001
2019,1,6,5,0,-1.5,-1.9000000000000001,0,994,97.41,1.4000000000000001
2019,1,6,6,0,-1.5,-2,0,994,96.64,1.3
2019,1,6,7,0,-1.6,-2.1,0,994,96.52,1.2000000000000002
2019,1,6,8,0,-1.7000000000000002,-2.2,0,994,96.37,1.1
2019,1,6,9,0,-1.7000000000000002,-2.2,42,995,96.18,1.1
2019,1,6,10,0,-1.6,-2.2,80,995,96,1
2019,1,6,11,0,-1.3,-2,162,995,94.85000000000001,0.9
2019,1,6,12,0,-1.2000000000000002,-2,278,995,94.34,0.9
2019,1,6,13,0,-1.1,-2.1,224,996,92.85000000000001,0.8
2019,1,6,14,0,-1.1,-2.3000000000000003,207,997,91.89,0.8
2019,1,6,15,0,-1.3,-2.5,200,997,91.81,0.7000000000000001
2019,1,6,16,0,-1.8,-2.8000000000000003,42,998,92.62,0.7000000000000001
2019,1,6,17,0,-2.1,-3.1,0,999,92.64,0.7000000000000001
2019,1,6,18,0,-2.3000000000000003,-3.2,0,999,93.36,0.7000000000000001
2019,1,6,19,0,-2.4000000000000004,-3.3000000000000003,0,1000,93.49,0.7000000000000001
2019,1,6,20,0,-2.7,-3.5,0,1000,93.87,0.7000000000000001
2019,1,6,21,0,-3.1,-4.1000000000000005,0,1001,93.14,0.7000000000000001
2019,1,6,22,0,-3.5,-4.6000000000000005,0,1001,91.8,0.7000000000000001
2019,1,6,23,0,-3.8000000000000003,-5.1000000000000005,0,1002,90.48,0.7000000000000001
2019,1,7,0,0,-4.2,-5.9,0,1003,88.21000000000001,0.6000000000000001
2019,1,7,1,0,-4.7,-6.800000000000001,0,1004,85.46000000000001,0.6000000000000001
2019,1,7,2,0,-5.4,-7.7,0,1005,83.92,0.6000000000000001
2019,1,7,3,0,-6.300000000000001,-8.700000000000001,0,1006,83.14,0.5
2019,1,7,4,0,-7.2,-9.8,0,1008,81.91,0.5
2019,1,7,5,0,-8.200000000000001,-10.8,0,1009,81.37,0.5
2019,1,7,6,0,-9,-11.8,0,1010,80.14,0.5
2019,1,7,7,0,-9.8,-12.600000000000001,0,1012,79.99,0.4
2019,1,7,8,0,-10.200000000000001,-13.100000000000001,0,1014,79.36,0.4
2019,1,7,9,0,-10.200000000000001,-13.100000000000001,65,1015,78.99,0.4
2019,1,7,10,0,-10,-13.100000000000001,235,1016,78.3,0.4
2019,1,7,11,0,-9.8,-12.9,328,1017,77.85000000000001,0.4
2019,1,7,12,0,-9.600000000000001,-12.8,376,1017,77.21000000000001,0.4
2019,1,7,13,0,-9.4,-12.700000000000001,375,1018,76.60000000000001,0.30000000000000004
2019,1,7,14,0,-9.4,-12.700000000000001,312,1020,77.06,0.30000000000000004
2019,1,7,15,0,-9.5,-12.700000000000001,209,1021,77.67,0.30000000000000004
2019,1,7,16,0,-9.8,-12.8,52,1022,78.81,0.2
2019,1,7,17,0,-10.100000000000001,-12.8,0,1023,80.38,0.2
2019,1,7,18,0,-10.3,-12.8,0,1023,81.63,0.2
2019,1,7,19,0,-10.5,-12.9,0,1024,82.59,0.2
2019,1,7,20,0,-10.8,-13.100000000000001,0,1024,83.44,0.2
2019,1,7,21,0,-11.200000000000001,-13.4,0,1024,83.73,0.30000000000000004
2019,1,7,22,0,-11.9,-13.9,0,1024,84.96000000000001,0.30000000000000004
2019,1,7,23,0,-12.3,-14.200000000000001,0,1025,85.54,0.30000000000000004
2019,1,8,0,0,-12.8,-14.5,0,1025,87.04,0.30000000000000004
2019,1,8,1,0,-13,-14.700000000000001,0,1025,86.79,0.4
2019,1,8,2,0,-13,-14.8,0,1025,86.17,0.4
2019,1,8,3,0,-12.700000000000001,-14.700000000000001,0,1025,85.06,0.4
2019,1,8,4,0,-12,-14.3,0,1025,82.71000000000001,0.5
2019,1,8,5,0,-11.200000000000001,-13.9,0,1025,80.5,0.5
2019,1,8,6,0,-10.4,-13.5,0,1025,78.3,0.5
2019,1,8,7,0,-9.700000000000001,-13.100000000000001,0,1025,76.43,0.5
2019,1,8,8,0,-9.200000000000001,-12.700000000000001,0,1024,75.65,0.6000000000000001
2019,1,8,9,0,-8.8,-12.100000000000001,62,1024,77.25,0.6000000000000001
2019,1,8,10,0,-8.1,-11.200000000000001,125,1023,78.65,0.6000000000000001
2019,1,8,11,0,-7.6000000000000005,-10.5,106,1023,79.94,0.6000000000000001
2019,1,8,12,0,-7.300000000000001,-10,232,1022,81.27,0.6000000000000001
2019,1,8,13,0,-7,-9.4,75,1021,82.98,0.6000000000000001
2019,1,8,14,0,-6.7,-8.8,64,1021,84.93,0.7000000000000001
2019,1,8,15,0,-6.5,-8.3,117,1020,86.78,0.7000000000000001
2019,1,8,16,0,-6.5,-8.200000000000001,29,1020,87.67,0.7000000000000001
2019,1,8,17,0,-6.800000000000001,-8.200000000000001,0,1020,89.53,0.7000000000000001
2019,1,8,18,0,-6.9,-8.200000000000001,0,1019,90.64,0.8
2019,1,8,19,0,-6.9,-8.1,0,1019,91.33,0.8
2019,1,8,20,0,-6.9,-7.9,0,1018,92.34,0.8
2019,1,8,21,0,-6.7,-7.800000000000001,0,1017,92.11,0.9
2019,1,8,22,0,-6.6000000000000005,-7.6000000000000005,0,1017,92.51,0.9
2019,1,8,23,0,-6.4,-7.4,0,1016,92.39,0.9
2019,1,9,0,0,-6.1000000000000005,-7.2,0,1015,92.05,1
2019,1,9,1,0,-5.9,-6.9,0,1014,92.34,1
2019,1,9,2,0,-5.7,-6.7,0,1013,92.74,1
2019,1,9,3,0,-5.300000000000001,-6.300000000000001,0,1013,92.46000000000001,1
2019,1,9,4,0,-5,-5.9,0,1012,93.53,1.1
2019,1,9,5,0,-4.5,-5.4,0,1011,93.72,1.1
2019,1,9,6,0,-3.8000000000000003,-4.7,0,1009,93.24,1.2000000000000002
2019,1,9,7,0,-3.1,-4.1000000000000005,0,1008,92.85000000000001,1.2000000000000002
2019,1,9,8,0,-2.5,-3.5,0,1007,92.5,1.3
2019,1,9,9,0,-2.2,-3.2,27,1005,93.02,1.3
2019,1,9,10,0,-2,-2.9000000000000004,68,1003,93.29,1.4000000000000001
2019,1,9,11,0,-1.7000000000000002,-2.7,237,1001,92.69,1.4000000000000001
2019,1,9,12,0,-1.4000000000000001,-2.4000000000000004,263,998,92.85000000000001,1.5
2019,1,9,13,0,-1.1,-2.1,230,995,93.21000000000001,1.5
2019,1,9,14,0,-0.8,-1.7000000000000002,28,993,93.56,1.6
2019,1,9,15,0,-0.6000000000000001,-1.4000000000000001,59,991,94.38,1.6
2019,1,9,16,0,-0.5,-1.2000000000000002,14,988,94.69,1.6
2019,1,9,17,0,-0.4,-1.1,0,986,95.37,1.6
2019,1,9,18,0,-0.1,-0.7000000000000001,0,985,95.8,1.5
2019,1,9,19,0,0.1,-0.30000000000000004,0,984,96.86,1.2000000000000002
2019,1,9,20,0,0.2,-0.1,0,983,97.77,1
2019,1,9,21,0,0.30000000000000004,0,0,983,97.98,1
2019,1,9,22,0,0.2,0,0,982,98.56,1.1
2019,1,9,23,0,0.1,-0.1,0,982,98.71000000000001,1.1
2019,1,10,0,0,0,-0.2,0,981,98.61,1.1
2019,1,10,1,0,0,-0.2,0,980,98.27,1.1
2019,1,10,2,0,0,-0.30000000000000004,0,980,98.17,1.1
2019,1,10,3,0,0,-0.30000000000000004,0,980,97.97,1
2019,1,10,4,0,0,-0.30000000000000004,0,980,97.69,1
2019,1,10,5,0,-0.1,-0.4,0,981,98.09,1
2019,1,10,6,0,-0.2,-0.5,0,981,98.09,1
2019,1,10,7,0,-0.4,-0.7000000000000001,0,982,98.11,1
2019,1,10,8,0,-0.8,-1.2000000000000002,0,983,97.02,0.9
2019,1,10,9,0,-1.3,-2,22,984,95.24,0.9
2019,1,10,10,0,-1.8,-2.7,95,985,93.64,0.9
2019,1,10,11,0,-2,-3.1,148,985,91.91,0.9
2019,1,10,12,0,-2.1,-3.2,284,985,91.89,0.9
2019,1,10,13,0,-2,-3.2,281,986,91.82000000000001,0.9
2019,1,10,14,0,-1.9000000000000001,-3.1,244,986,91.77,0.9
2019,1,10,15,0,-2,-3.2,64,987,91.57000000000001,0.8
2019,1,10,16,0,-2.3000000000000003,-3.5,16,988,91.42,0.8
2019,1,10,17,0,-2.6,-3.8000000000000003,0,988,91.36,0.8
2019,1,10,18,0,-2.9000000000000004,-4,0,989,91.92,0.8
2019,1,10,19,0,-3.1,-4.2,0,989,92.05,0.8
2019,1,10,20,0,-3.4000000000000004,-4.4,0,989,92.88,0.8
2019,1,10,21,0,-3.7,-4.6000000000000005,0,989,93.63,0.8
2019,1,10,22,0,-3.8000000000000003,-4.6000000000000005,0,989,93.85000000000001,0.8
2019,1,10,23,0,-3.9000000000000004,-4.6000000000000005,0,990,94.58,0.8
2019,1,11,0,0,-3.9000000000000004,-4.6000000000000005,0,990,94.57000000000001,0.8
2019,1,11,1,0,-3.9000000000000004,-4.7,0,990,94.08,0.8
2019,1,11,2,0,-4,-4.9,0,991,93.62,0.8
2019,1,11,3,0,-4.1000000000000005,-5.1000000000000005,0,992,92.65,0.8
2019,1,11,4,0,-4.3,-5.4,0,993,91.97,0.8
2019,1,11,5,0,-4.6000000000000005,-5.7,0,994,91.86,0.8
2019,1,11,6,0,-4.800000000000001,-6,0,995,91.18,0.7000000000000001
2019,1,11,7,0,-5.1000000000000005,-6.300000000000001,0,996,91.17,0.7000000000000001
2019,1,11,8,0,-5.300000000000001,-6.6000000000000005,0,997,90.59,0.7000000000000001
2019,1,11,9,0,-5.4,-7,68,999,88.39,0.7000000000000001
2019,1,11,10,0,-5.6000000000000005,-7.4,160,1000,87.3,0.7000000000000001
2019,1,11,11,0,-6,-7.9,287,1001,86.16,0.6000000000000001
2019,1,11,12,0,-6.300000000000001,-8.5,381,1001,84.19,0.6000000000000001
2019,1,11,13,0,-6.7,-9,164,1002,83.60000000000001,0.6000000000000001
2019,1,11,14,0,-7.1000000000000005,-9.4,156,1003,83.53,0.6000000000000001
2019,1,11,15,0,-7.5,-9.8,122,1004,83.57000000000001,0.6000000000000001
2019,1,11,16,0,-8,-10.3,41,1006,83.73,0.6000000000000001
2019,1,11,17,0,-8.6,-10.8,0,1007,84.16,0.6000000000000001
2019,1,11,18,0,-9.4,-11.5,0,1008,84.51,0.6000000000000001
2019,1,11,19,0,-10.200000000000001,-12.3,0,1009,84.84,0.5
2019,1,11,20,0,-10.9,-12.9,0,1009,85.36,0.5
2019,1,11,21,0,-11.4,-13.4,0,1010,85.39,0.5
2019,1,11,22,0,-11.8,-13.8,0,1010,85.22,0.5
2019,1,11,23,0,-12,-14.100000000000001,0,1011,84.41,0.5
2019,1,12,0,0,-12,-14.200000000000001,0,1011,83.53,0.5
2019,1,12,1,0,-12.100000000000001,-14.3,0,1011,83.41,0.4
2019,1,12,2,0,-12.200000000000001,-14.4,0,1012,83.31,0.4
2019,1,12,3,0,-12.4,-14.5,0,1013,84.37,0.4
2019,1,12,4,0,-12.4,-14.5,0,1013,84.33,0.4
2019,1,12,5,0,-12.5,-14.5,0,1013,85.15,0.4
2019,1,12,6,0,-12.600000000000001,-14.5,0,1014,85.79,0.4
2019,1,12,7,0,-12.700000000000001,-14.5,0,1014,86.34,0.4
2019,1,12,8,0,-12.700000000000001,-14.5,0,1015,86.10000000000001,0.4
2019,1,12,9,0,-12.600000000000001,-14.5,69,1015,85.96000000000001,0.4
2019,1,12,10,0,-12.4,-14.3,168,1016,85.60000000000001,0.4
2019,1,12,11,0,-12.200000000000001,-14.200000000000001,284,1016,84.99,0.5
2019,1,12,12,0,-11.8,-14,304,1016,83.9,0.5
2019,1,12,13,0,-11.5,-13.700000000000001,302,1016,83.79,0.5
2019,1,12,14,0,-11.200000000000001,-13.4,230,1016,83.47,0.5
2019,1,12,15,0,-11,-13.200000000000001,134,1017,83.49,0.5
2019,1,12,16,0,-11,-13.200000000000001,50,1018,83.97,0.5
2019,1,12,17,0,-11.3,-13.3,0,1019,85.12,0.5
2019,1,12,18,0,-11.8,-13.600000000000001,0,1019,86.62,0.5
2019,1,12,19,0,-12.3,-14,0,1020,87.14,0.5
2019,1,12,20,0,-12.9,-14.600000000000001,0,1020,87.4,0.5
2019,1,12,21,0,-13.600000000000001,-15.100000000000001,0,1021,88.38,0.4
2019,1,12,22,0,-14.3,-15.600000000000001,0,1021,89.67,0.4
2019,1,12,23,0,-14.600000000000001,-15.9,0,1021,89.49,0.4
2019,1,13,0,0,-14.9,-16.1,0,1021,90.22,0.4
2019,1,13,1,0,-15.100000000000001,-16.3,0,1022,90.61,0.4
2019,1,13,2,0,-15.100000000000001,-16.3,0,1022,90.16,0.4
2019,1,13,3,0,-15.200000000000001,-16.400000000000002,0,1023,90.58,0.4
2019,1,13,4,0,-15.4,-16.5,0,1023,91.15,0.30000000000000004
2019,1,13,5,0,-15.4,-16.6,0,1023,90.34,0.30000000000000004
2019,1,13,6,0,-15.700000000000001,-16.900000000000002,0,1024,90.32000000000001,0.30000000000000004
2019,1,13,7,0,-15.9,-17.2,0,1024,89.95,0.30000000000000004
2019,1,13,8,0,-15.9,-17.3,0,1024,89.09,0.30000000000000004
2019,1,13,9,0,-15.4,-16.900000000000002,69,1025,87.97,0.30000000000000004
2019,1,13,10,0,-14.700000000000001,-16.3,248,1025,87.78,0.30000000000000004
2019,1,13,11,0,-13.8,-15.5,346,1025,86.74,0.30000000000000004
2019,1,13,12,0,-12.9,-14.9,397,1024,84.88,0.30000000000000004
2019,1,13,13,0,-12.200000000000001,-14.4,358,1024,83.59,0.30000000000000004
2019,1,13,14,0,-11.8,-14,264,1024,83.42,0.30000000000000004
2019,1,13,15,0,-11.600000000000001,-13.8,138,1025,83.75,0.30000000000000004
2019,1,13,16,0,-12.3,-14.4,56,1025,84.41,0.30000000000000004
2019,1,13,17,0,-13.5,-15.4,0,1025,85.66,0.30000000000000004
2019,1,13,18,0,-14.4,-15.9,0,1026,88.43,0.30000000000000004
2019,1,13,19,0,-14.8,-16.2,0,1026,89.43,0.30000000000000004
2019,1,13,20,0,-15.200000000000001,-16.5,0,1026,89.99,0.30000000000000004
2019,1,13,21,0,-15.4,-16.8,0,1026,88.84,0.30000000000000004
2019,1,13,22,0,-15.700000000000001,-17.1,0,1026,88.96000000000001,0.30000000000000004
2019,1,13,23,0,-16.1,-17.5,0,1026,89,0.30000000000000004
2019,1,14,0,0,-16.7,-18,0,1026,89.9,0.30000000000000004
2019,1,14,1,0,-17.2,-18.5,0,1026,89.95,0.30000000000000004
2019,1,14,2,0,-17.7,-18.900000000000002,0,1026,90.26,0.30000000000000004
2019,1,14,3,0,-18.1,-19.3,0,1025,90.66,0.30000000000000004
2019,1,14,4,0,-18.400000000000002,-19.5,0,1025,91.42,0.30000000000000004
2019,1,14,5,0,-18.6,-19.700000000000003,0,1024,91.2,0.30000000000000004
2019,1,14,6,0,-18.900000000000002,-20,0,1025,91.33,0.4
2019,1,14,7,0,-19,-20.1,0,1025,91,0.4
2019,1,14,8,0,-18.7,-19.900000000000002,0,1026,89.99,0.4
2019,1,14,9,0,-17.8,-19.3,67,1025,88.07000000000001,0.4
2019,1,14,10,0,-16.7,-18.3,249,1025,87.27,0.4
2019,1,14,11,0,-15.3,-17.1,346,1023,86.09,0.4
2019,1,14,12,0,-14.100000000000001,-16.1,396,1022,84.84,0.4
2019,1,14,13,0,-13.3,-15.3,389,1021,84.7,0.5
2019,1,14,14,0,-12.600000000000001,-14.700000000000001,332,1020,84.22,0.5
2019,1,14,15,0,-12.4,-14.4,230,1020,85.13,0.5
2019,1,14,16,0,-12.9,-15.100000000000001,37,1019,83.61,0.5
